transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
Peve_00021911,0,1260,117,25,29
Peve_00027834,477,266,489,122,271
Peve_00037236,0,8,26,0,13
Peve_00019828,0,0,0,14,0
Peve_00019829,0,0,0,0,0
Peve_00016838,12,0,0,0,0
Peve_00016839,741,311,3757,414,1222
Peve_00016836,0,0,0,0,0
Peve_00016837,104,48,509,37,194
Peve_00016834,204,36,1249,44,17
Peve_00016835,6519,1743,4134,1904,6148
Peve_00016832,60,40,939,0,113
Peve_00016833,0,0,0,0,0
Peve_00016830,651,1570,2858,544,624
Peve_00019827,0,0,0,0,18
Peve_00009252,83,22,364,120,126
Peve_00009253,1238,548,2038,739,1090
Peve_00009250,773,424,1277,656,962
Peve_00009251,58,40,143,83,166
Peve_00009256,4,0,0,0,0
Peve_00009257,1959,301,139,412,2451
Peve_00009254,2784,838,2984,1002,3096
Peve_00009255,2546,937,2195,1187,2703
Peve_00028424,364,95,646,99,357
Peve_00028425,42,21,67,23,42
Peve_00009258,7522,1285,4115,3888,12722
Peve_00009259,16,16,101,72,201
Peve_00028420,105,110,652,148,109
Peve_00028421,0,9,0,0,0
Peve_00028422,0,0,14,0,0
Peve_00028423,743,282,830,263,623
Peve_00012969,597,205,1049,376,1153
Peve_00035074,160,76,592,151,102
Peve_00035077,479,57,382,209,410
Peve_00035071,0,0,0,6,11
Peve_00035070,10,323,776,557,1238
Peve_00035072,0,654,1327,1039,1903
Peve_00034286,19,0,0,0,0
Peve_00026926,1364,7921,3552,1232,3298
Peve_00002995,0,0,0,0,0
Peve_00018278,0,0,0,0,0
Peve_00039601,127,38,233,112,64
Peve_00020310,3,0,0,0,0
Peve_00039604,19,29,111,31,34
Peve_00039605,49,37,1022,123,674
Peve_00007368,0,0,0,0,0
Peve_00007369,559,238,258,299,714
Peve_00018273,0,0,0,0,0
Peve_00007360,83,42,61,49,237
Peve_00007361,84,0,91,57,30
Peve_00007362,13,23,76,12,23
Peve_00007363,54,0,0,49,18
Peve_00007364,173,103,280,119,462
Peve_00007365,65,10,103,34,79
Peve_00007366,5,0,0,0,0
Peve_00007367,16,0,47,18,21
Peve_00005735,0,0,0,0,0
Peve_00005737,690,410,1824,558,745
Peve_00005736,262,133,504,161,403
Peve_00005731,345,241,653,156,449
Peve_00005730,883,235,2691,769,832
Peve_00005733,405,118,817,576,527
Peve_00005732,492,453,519,193,1033
Peve_00018276,0,0,0,0,0
Peve_00005739,382,248,874,204,489
Peve_00005738,0,0,32,0,0
Peve_00041611,0,0,0,2,0
Peve_00029485,21,3,176,0,51
Peve_00029484,158,0,225,32,125
Peve_00029487,161,21,72,157,68
Peve_00029486,0,0,0,0,0
Peve_00029481,214,0,4,2519,2
Peve_00029480,40,9,209,25,26
Peve_00029483,72,10,344,22,166
Peve_00029482,0,0,0,0,0
Peve_00029489,20,73,263,33,13
Peve_00029488,95,69,232,0,204
Peve_00005883,108,43,114,22,122
Peve_00005882,113,34,0,11,265
Peve_00005881,2,0,39,0,0
Peve_00005880,4445,2573,6802,2402,5768
Peve_00033028,209,84,7,26,244
Peve_00033029,307,180,514,96,306
Peve_00005885,0,4,0,0,4
Peve_00005884,2,5,0,2,23
Peve_00033024,122,51,144,77,131
Peve_00033025,2838,0,3711,2351,3343
Peve_00038908,12,6,6,5,15
Peve_00005888,0,0,0,0,0
Peve_00033020,0,0,126,0,6
Peve_00033021,0,0,0,0,0
Peve_00033022,29,71,276,63,130
Peve_00033023,0,0,0,0,0
Peve_00034032,0,0,0,0,11
Peve_00034033,70,0,324,34,51
Peve_00034030,9,4,27,0,56
Peve_00040788,181,82,255,75,377
Peve_00034036,0,0,0,0,0
Peve_00034037,31,12,42,1,23
Peve_00034034,21456,5942,2790,10937,33515
Peve_00034035,999,603,1883,894,2278
Peve_00040783,173,30,244,29,380
Peve_00040782,116,25,174,5,46
Peve_00034038,10,26,88,37,104
Peve_00040780,0,0,72,0,0
Peve_00040787,0,0,0,0,0
Peve_00040786,147,105,769,231,293
Peve_00040785,292,53,495,302,214
Peve_00007466,694,667,965,575,964
Peve_00031778,0,0,0,0,0
Peve_00031779,60,36,429,31,58
Peve_00031772,36,0,0,0,11
Peve_00031773,0,35,127,0,21
Peve_00031770,1245,376,272,354,1211
Peve_00031771,604,85,302,195,566
Peve_00031776,0,0,0,0,0
Peve_00031777,0,0,0,0,0
Peve_00031774,0,0,0,0,0
Peve_00031775,0,0,0,0,0
Peve_00015610,0,0,0,0,0
Peve_00006284,29,69,87,8,52
Peve_00040250,36,31,0,0,0
Peve_00006286,0,0,0,0,0
Peve_00006287,973,476,4116,1574,1729
Peve_00006280,2940,1620,1979,2070,4525
Peve_00006281,206,79,161,134,330
Peve_00040257,5,0,0,10,82
Peve_00006283,141,72,250,125,174
Peve_00040259,0,0,0,0,0
Peve_00040258,0,3,22,0,0
Peve_00006288,7432,3625,17277,7041,10337
Peve_00006289,190,171,559,138,249
Peve_00022710,0,0,0,0,0
Peve_00034288,0,7,0,31,0
Peve_00017970,44,18,0,58,54
Peve_00017971,21,20,50,69,38
Peve_00017972,178,42,239,95,153
Peve_00017973,422,133,494,245,512
Peve_00017974,0,0,0,15,0
Peve_00017975,70,26,18,40,67
Peve_00017976,50,28,0,0,0
Peve_00017977,94,0,101,16,126
Peve_00017978,21,0,48,4,52
Peve_00017979,2,3,0,0,0
Peve_00030825,0,0,0,0,0
Peve_00023738,5,9,44,1,26
Peve_00030827,221,121,668,105,83
Peve_00030826,0,0,0,0,0
Peve_00030821,0,0,0,0,0
Peve_00030823,0,0,0,0,0
Peve_00030822,0,0,0,0,9
Peve_00023731,8,11,57,21,14
Peve_00023730,32,10,304,14,59
Peve_00023733,175,169,1337,334,290
Peve_00023732,10006,3300,24388,11811,14693
Peve_00030829,469,77,347,78,48
Peve_00030828,19,0,0,0,0
Peve_00023737,138,36,513,103,114
Peve_00023736,7,13,295,19,25
Peve_00032085,56,97,163,61,92
Peve_00032084,8,0,0,0,0
Peve_00032086,0,0,170,0,2
Peve_00032080,0,0,0,0,0
Peve_00032083,0,0,37,0,0
Peve_00032082,18,0,0,0,0
Peve_00034145,0,0,0,0,0
Peve_00032089,0,0,0,0,0
Peve_00023087,19,6,23,5,24
Peve_00023084,39,23,19,42,96
Peve_00036508,39,0,150,0,41
Peve_00036509,35,0,0,0,0
Peve_00023081,391,201,452,328,293
Peve_00023080,1569,280,2012,168,1048
Peve_00036504,0,0,0,0,0
Peve_00036505,87,0,71,38,31
Peve_00036506,320,141,362,85,422
Peve_00036507,180,15,279,0,59
Peve_00036500,103,0,1838,11,32
Peve_00036501,77,8,99,33,30
Peve_00036502,32,22,132,46,62
Peve_00036503,330,56,14,101,204
Peve_00001494,325,117,0,143,450
Peve_00001495,190,23,1078,180,287
Peve_00006444,718,1191,2115,1462,2743
Peve_00006445,129,171,779,166,338
Peve_00001490,529,214,571,221,639
Peve_00006443,0,0,1,0,32
Peve_00009082,0,0,0,0,0
Peve_00001492,18,0,85,0,61
Peve_00006441,0,0,45,0,8
Peve_00028855,0,0,0,0,13
Peve_00028854,95,0,28,25,101
Peve_00028857,50,33,257,35,8
Peve_00028856,0,0,0,0,11
Peve_00028851,2236,914,4062,1346,2613
Peve_00028850,169,140,51,115,276
Peve_00028853,0,0,0,0,0
Peve_00028852,0,0,0,0,0
Peve_00028859,18,0,0,0,28
Peve_00028858,32,50,18,0,32
Peve_00007555,1319,828,7119,4456,2240
Peve_00010748,0,71,103,43,143
Peve_00010749,0,0,0,0,0
Peve_00010742,14,0,0,0,0
Peve_00010743,0,0,0,0,0
Peve_00010740,1,0,0,0,0
Peve_00010741,0,0,0,0,0
Peve_00010747,0,0,0,0,0
Peve_00010744,0,0,0,0,0
Peve_00025360,486,42,622,88,763
Peve_00025361,342,137,524,148,1390
Peve_00033840,0,0,373,186,216
Peve_00033841,223,16,84,137,116
Peve_00025364,109,16,49,4,199
Peve_00011299,8198,1712,5335,3547,7789
Peve_00025366,3,0,0,10,25
Peve_00033845,14,62,0,5,2434
Peve_00025368,0,0,0,0,0
Peve_00025369,0,0,0,0,0
Peve_00033848,0,0,0,0,0
Peve_00011298,238,142,0,196,298
Peve_00010856,63,33,84,21,126
Peve_00029812,302,132,754,188,473
Peve_00029813,37,77,100,45,15
Peve_00029810,763,433,871,633,1235
Peve_00029811,1625,545,3634,1058,1837
Peve_00029817,0,0,0,0,0
Peve_00029814,833,254,1521,594,1186
Peve_00029815,19,13,39,0,15
Peve_00029818,987,242,555,267,924
Peve_00029819,1095,1202,1005,648,544
Peve_00011036,0,0,0,0,0
Peve_00016959,54,0,90,9,77
Peve_00003431,0,0,0,0,0
Peve_00013505,141,87,531,162,278
Peve_00013504,35,0,42,30,28
Peve_00013507,184,49,339,130,246
Peve_00013506,5646,1460,7127,1457,6970
Peve_00013501,1285,710,812,601,1276
Peve_00013500,17074,663,1785,442,2588
Peve_00013503,394,77,662,237,307
Peve_00013502,1008,814,756,477,1248
Peve_00013509,4,52,381,196,0
Peve_00013508,134,354,149,112,164
Peve_00017215,0,0,0,0,0
Peve_00017214,43,6,8,14,19
Peve_00017217,0,0,0,0,0
Peve_00017211,208,118,184,62,179
Peve_00017210,29,0,22,0,20
Peve_00017213,60,25,43,26,39
Peve_00017212,346,0,0,11,0
Peve_00016951,173,57,465,282,151
Peve_00017219,0,24,0,56,131
Peve_00017218,27,0,0,0,0
Peve_00016950,0,0,0,0,1
Peve_00012450,106,12,106,43,65
Peve_00012451,1115,832,2600,706,1275
Peve_00012452,43,18,85,6,58
Peve_00012454,68,6,87,4,39
Peve_00012455,0,83,225,0,0
Peve_00012456,5,34,54,15,59
Peve_00013881,259,116,381,71,227
Peve_00012458,0,6,340,0,0
Peve_00012459,2,18,215,15,20
Peve_00013882,370,216,741,139,285
Peve_00011901,3059,1024,3831,1764,4201
Peve_00011900,476,228,575,297,305
Peve_00011907,108,180,278,80,199
Peve_00011906,2618,1081,3904,2238,3061
Peve_00011905,0,0,0,3,0
Peve_00011904,691,245,564,141,290
Peve_00015462,92,103,25,0,124
Peve_00013884,3,0,45,0,22
Peve_00011909,25,17,67,4,30
Peve_00011908,1076,32,193,235,713
Peve_00009373,0,0,0,0,0
Peve_00013885,12,86,212,150,10
Peve_00006154,0,0,0,0,11
Peve_00010853,0,0,0,0,0
Peve_00013886,5,0,0,0,3
Peve_00013887,130,116,356,129,37
Peve_00040583,472,109,402,147,859
Peve_00044038,0,0,0,0,0
Peve_00040582,119,0,315,7,61
Peve_00044031,0,0,0,0,0
Peve_00044030,24,11,35,14,60
Peve_00044033,9,0,80,15,0
Peve_00018499,738,252,576,691,1030
Peve_00044035,71,23,225,263,125
Peve_00044034,0,0,0,0,0
Peve_00044037,0,0,0,0,0
Peve_00044036,0,0,0,0,0
Peve_00030014,0,0,443,0,230
Peve_00030015,0,0,114,0,0
Peve_00030016,4,0,0,6,7
Peve_00030017,84,116,298,215,124
Peve_00030010,65,34,336,21,136
Peve_00030011,0,5,0,0,0
Peve_00030012,19,0,0,0,0
Peve_00030013,500,65,1599,156,776
Peve_00040586,11,0,27,0,0
Peve_00030019,0,0,0,0,0
Peve_00026040,152,100,174,36,192
Peve_00026041,0,0,0,0,16
Peve_00026042,6,1,14,0,0
Peve_00026043,0,0,0,0,0
Peve_00026044,0,0,0,0,0
Peve_00026045,4,0,0,0,0
Peve_00026046,0,0,0,0,0
Peve_00026047,0,0,0,1,15
Peve_00026048,27,27,0,28,0
Peve_00026049,6,0,0,0,0
Peve_00044787,3227,1141,5089,4340,3623
Peve_00044786,1220,692,1422,952,2618
Peve_00044785,118,66,185,30,59
Peve_00044784,424,310,1123,445,698
Peve_00044783,1492,729,1268,938,2269
Peve_00044782,99,36,291,40,105
Peve_00044781,284,66,66,95,267
Peve_00044780,3062,1139,4860,1930,3734
Peve_00044789,54,28,148,34,120
Peve_00044788,717,414,748,473,1672
Peve_00001141,0,0,0,0,0
Peve_00028366,0,0,0,0,0
Peve_00001144,264,208,487,86,324
Peve_00001145,0,27,236,0,0
Peve_00028369,127,38,130,116,142
Peve_00028368,8,6,0,10,0
Peve_00039509,0,0,0,0,0
Peve_00039508,0,4,0,0,0
Peve_00039501,0,0,0,3,25
Peve_00039500,12,0,0,23,14
Peve_00039503,0,0,0,0,22
Peve_00039502,0,0,0,0,0
Peve_00039505,0,0,0,0,0
Peve_00039504,0,0,0,0,0
Peve_00039507,0,0,0,0,0
Peve_00039506,44,15,0,0,31
Peve_00015107,21,0,0,7,21
Peve_00015106,72,42,124,14,53
Peve_00015105,682,211,2074,427,724
Peve_00015104,36,11,0,73,87
Peve_00015103,0,0,0,0,0
Peve_00015102,0,0,0,0,0
Peve_00015101,17,0,21,8,9
Peve_00015100,0,0,0,0,0
Peve_00015109,14,0,22,29,19
Peve_00015108,3706,429,676,419,742
Peve_00033871,0,32,0,17,5
Peve_00042060,84,272,226,32,786
Peve_00042062,0,0,0,0,0
Peve_00042063,0,0,0,0,10
Peve_00042064,0,0,0,0,14
Peve_00042065,23,0,19,72,117
Peve_00042067,0,0,0,0,0
Peve_00042068,0,18,445,0,81
Peve_00029447,18017,5920,1116,5617,27535
Peve_00026952,0,0,0,0,7
Peve_00043332,18,0,28,0,10
Peve_00026950,10,14,0,0,0
Peve_00026951,81,42,0,30,47
Peve_00026956,0,0,0,0,0
Peve_00043336,235,42,120,53,0
Peve_00043335,0,0,0,0,0
Peve_00043334,9,9,104,19,0
Peve_00043339,22,0,12,34,14
Peve_00026959,2,2,0,0,6
Peve_00033870,445,213,0,199,753
Peve_00001249,258,105,373,150,397
Peve_00001248,2652,1062,2653,1715,3435
Peve_00018977,79,52,108,9,100
Peve_00018976,18,0,0,12,54
Peve_00018971,22,9,65,0,40
Peve_00018970,78,0,159,44,79
Peve_00018973,5,0,0,0,12
Peve_00018972,0,0,35,0,0
Peve_00001240,0,0,0,0,0
Peve_00001243,0,0,0,0,0
Peve_00001242,1543,548,1416,1056,1403
Peve_00001245,68,0,24,57,27
Peve_00001244,0,0,0,0,7
Peve_00001247,11,0,34,4,0
Peve_00001246,0,0,0,5,0
Peve_00036496,0,0,30,35,0
Peve_00023378,39,29,842,55,62
Peve_00014276,0,0,0,0,0
Peve_00014277,0,0,0,0,0
Peve_00014275,6,0,0,0,0
Peve_00014272,0,0,0,0,0
Peve_00014273,0,0,0,0,0
Peve_00014270,0,0,0,0,0
Peve_00014278,357,173,358,110,345
Peve_00014279,422,290,331,92,317
Peve_00027609,538,18,313,329,373
Peve_00027608,0,0,0,0,0
Peve_00025233,2499,1294,84,2921,3582
Peve_00027605,0,0,23,0,0
Peve_00027604,30,5,42,6,26
Peve_00027607,7,0,0,0,0
Peve_00027606,24,0,0,0,0
Peve_00027601,0,0,0,0,0
Peve_00027600,21,0,40,31,19
Peve_00027603,0,11,34,0,0
Peve_00027602,0,11,0,0,0
Peve_00020468,94,37,65,28,80
Peve_00020469,2195,1223,4343,1989,2330
Peve_00044819,0,0,0,0,13
Peve_00044818,17,18,0,0,51
Peve_00044817,0,0,0,0,0
Peve_00044816,0,0,0,0,0
Peve_00044815,0,0,0,0,0
Peve_00020463,29,20,148,42,38
Peve_00020464,289,202,784,203,260
Peve_00044812,13,0,0,0,0
Peve_00044811,13,0,0,0,0
Peve_00044810,0,0,0,0,0
Peve_00024558,16,5,49,21,42
Peve_00024559,0,0,0,0,0
Peve_00014207,9035,2822,2687,9518,29050
Peve_00024550,0,0,0,0,0
Peve_00025235,0,0,0,0,0
Peve_00024554,56,112,86,57,94
Peve_00024556,209,271,531,83,356
Peve_00024557,3,0,29,10,1
Peve_00032426,0,0,0,0,0
Peve_00021739,0,0,0,0,0
Peve_00021738,7,0,0,0,0
Peve_00021733,610,699,1566,647,1303
Peve_00021732,1468,632,3294,849,2322
Peve_00021731,1366,394,1957,685,1388
Peve_00021730,655,272,1167,577,1029
Peve_00021737,3,0,0,0,0
Peve_00021735,76,66,154,73,131
Peve_00021734,0,0,0,0,0
Peve_00025609,22,0,0,13,0
Peve_00025608,7,0,0,0,6
Peve_00025603,101,25,472,160,187
Peve_00025601,88,43,42,44,478
Peve_00025600,718,191,932,197,1783
Peve_00025607,26,0,0,6,11
Peve_00025606,0,0,0,0,0
Peve_00025604,334,258,860,375,319
Peve_00030230,10811,4600,2942,2707,8728
Peve_00030231,375,217,776,192,194
Peve_00023105,0,0,92,7,16
Peve_00035604,13,37,46,11,0
Peve_00030233,1993,933,606,1235,2194
Peve_00007795,0,0,0,0,0
Peve_00030235,31,4,126,125,33
Peve_00035600,583,186,665,490,613
Peve_00035601,27,0,0,0,0
Peve_00040013,0,0,0,0,0
Peve_00040012,186,41,81,73,334
Peve_00040011,0,0,0,0,11
Peve_00040010,106,227,0,135,243
Peve_00040016,276,11,542,122,165
Peve_00040015,232,42,365,93,196
Peve_00040014,4,0,0,0,0
Peve_00040019,1378,739,1487,732,1235
Peve_00040018,48,8,183,9,86
Peve_00023100,0,0,0,0,0
Peve_00016258,47,42,264,7,73
Peve_00016259,1134,18,41,25,47
Peve_00016257,146,135,204,161,555
Peve_00016254,283,88,937,144,388
Peve_00016255,29,6,0,0,0
Peve_00016252,33,7,0,0,26
Peve_00016253,14,0,0,31,65
Peve_00016250,0,0,0,0,0
Peve_00016251,0,0,0,0,0
Peve_00023101,7,0,0,0,0
Peve_00031430,0,0,0,0,0
Peve_00010349,4,0,0,0,2
Peve_00031433,2,0,15,5,4
Peve_00020929,1637,254,111,12,1841
Peve_00020928,186,35,252,104,165
Peve_00020925,0,0,0,0,0
Peve_00020924,0,0,0,2,0
Peve_00020927,277,131,646,159,349
Peve_00020926,3,1,7,3,8
Peve_00020921,0,0,0,2,2
Peve_00020920,786,297,543,264,894
Peve_00020923,4,0,0,10,57
Peve_00019169,106,9,46,50,128
Peve_00019168,51,2,134,264,59
Peve_00040909,0,13,62,0,20
Peve_00040908,0,0,77,0,38
Peve_00040905,23,0,0,8,0
Peve_00040904,0,0,49,0,0
Peve_00019163,135,41,141,43,70
Peve_00019162,0,0,0,0,0
Peve_00040901,0,0,0,0,0
Peve_00040900,210,24,0,0,269
Peve_00040903,964,360,1591,822,2229
Peve_00040902,0,0,0,0,0
Peve_00041058,268,47,1105,112,558
Peve_00041059,10,0,36,0,46
Peve_00002499,837,323,2039,892,4175
Peve_00002498,0,0,0,0,0
Peve_00002495,24,0,4,0,12
Peve_00041051,19,0,75,0,0
Peve_00002497,123,196,0,77,309
Peve_00041053,505,356,1841,775,953
Peve_00002491,46,29,0,2,60
Peve_00002490,0,6,0,0,7
Peve_00041056,344,77,1033,354,396
Peve_00041057,20,0,0,4,16
Peve_00042509,18,18,0,3,16
Peve_00042508,0,0,0,0,0
Peve_00042503,27,7,17,4,8
Peve_00042502,31,22,0,0,0
Peve_00042500,19,6,0,3,12
Peve_00042507,158,0,172,40,118
Peve_00042506,0,0,0,0,0
Peve_00042505,511,128,572,94,190
Peve_00042504,676,348,612,87,254
Peve_00005155,796,561,1018,358,652
Peve_00005154,129,33,142,65,185
Peve_00005157,1275,589,2538,341,1550
Peve_00005156,205,101,233,150,206
Peve_00005151,0,0,0,0,0
Peve_00005150,0,0,5,0,4
Peve_00005153,95,40,196,54,122
Peve_00005152,0,0,0,0,0
Peve_00000381,36,8,980,21,82
Peve_00000380,505,415,2213,587,753
Peve_00005159,5,0,124,0,19
Peve_00005158,2409,1069,5590,1241,2040
Peve_00000385,34,2,0,37,0
Peve_00000384,105,44,66,31,79
Peve_00009865,1904,1401,679,1183,2842
Peve_00009864,16,0,63,0,96
Peve_00009867,0,0,0,0,0
Peve_00009866,0,54,336,73,418
Peve_00009861,289,259,2175,236,464
Peve_00009860,318,106,2870,344,433
Peve_00009863,95,66,11,23,360
Peve_00009862,231,8,0,83,51
Peve_00031437,0,1,0,8,93
Peve_00009869,355,283,814,719,2231
Peve_00009868,0,0,35,0,35
Peve_00002729,0,0,0,0,0
Peve_00002723,0,0,0,0,0
Peve_00002722,44,0,18,23,10
Peve_00002720,0,0,0,13,0
Peve_00002726,4,5,13,2,9
Peve_00002724,0,0,0,0,0
Peve_00008404,10,0,25,20,10
Peve_00008405,198,80,315,102,115
Peve_00008406,4054,1884,2272,6467,1599
Peve_00008407,83,112,99,0,35
Peve_00008400,64,0,207,0,73
Peve_00008401,13,0,157,38,62
Peve_00008402,0,0,0,6,43
Peve_00008403,303,469,1119,161,577
Peve_00019785,257,247,552,148,446
Peve_00019786,21,0,0,0,0
Peve_00008408,9,2,5,14,19
Peve_00008409,7,15,0,18,0
Peve_00019783,1196,205,363,223,756
Peve_00019782,2552,807,2663,1301,2918
Peve_00000651,0,0,0,0,0
Peve_00000650,174,50,169,33,84
Peve_00000653,8,0,104,16,0
Peve_00000652,0,0,3,0,0
Peve_00000655,579,192,1253,233,485
Peve_00000654,178,185,443,65,279
Peve_00000657,23,0,0,0,42
Peve_00000656,91,366,376,0,87
Peve_00000659,0,0,0,0,0
Peve_00023109,0,0,0,0,0
Peve_00029092,0,0,0,0,0
Peve_00029093,0,0,0,0,0
Peve_00018786,0,26,126,79,69
Peve_00018787,185,52,629,61,193
Peve_00018784,59,0,316,0,4
Peve_00018785,22,0,0,0,14
Peve_00018782,0,4,30,11,3
Peve_00018780,0,0,24,0,0
Peve_00018781,254,39,815,110,336
Peve_00018788,30,10,48,127,3
Peve_00018789,274,0,846,230,65
Peve_00038003,36,16,104,24,0
Peve_00038002,3,3,0,0,4
Peve_00038001,44,18,1,25,33
Peve_00038000,14,0,0,0,116
Peve_00038005,273,122,633,232,740
Peve_00038004,374,66,28,136,217
Peve_00038009,2309,1478,2943,2197,3696
Peve_00038008,0,0,0,0,0
Peve_00025264,0,0,0,0,0
Peve_00005230,0,0,0,0,0
Peve_00005231,3,4,11,14,11
Peve_00005232,0,7,11,0,50
Peve_00006712,50,45,282,28,51
Peve_00006713,35,20,32,6,37
Peve_00006710,97656,15116,6499,41374,79824
Peve_00006711,654,139,338,305,1236
Peve_00006716,4655,299,361,1217,8930
Peve_00006717,93,19,127,0,125
Peve_00006714,95,0,54,7,65
Peve_00006715,20,0,0,8,11
Peve_00028389,0,7,0,0,1
Peve_00005234,0,0,0,0,0
Peve_00006718,77,9,152,250,568
Peve_00006719,0,0,0,0,0
Peve_00000603,0,2,0,0,0
Peve_00005237,0,0,0,0,0
Peve_00028659,658,276,443,235,646
Peve_00028658,719,96,1431,300,452
Peve_00028657,5293,1261,3854,1756,8363
Peve_00028656,39,8,79,35,1
Peve_00028655,234,69,86,138,151
Peve_00028654,0,0,0,0,0
Peve_00028653,1665,487,357,729,1685
Peve_00028652,0,9,211,73,355
Peve_00028651,61,0,0,0,32
Peve_00028650,656,251,2211,963,2331
Peve_00010931,1488,539,2280,1536,2709
Peve_00010930,180,85,434,65,309
Peve_00010933,43,10,0,6,17
Peve_00030256,0,0,0,15,28
Peve_00030257,30,8,65,16,63
Peve_00029388,580,18,914,273,806
Peve_00029389,30,25,104,0,49
Peve_00030252,0,0,0,11,0
Peve_00030253,0,0,0,0,0
Peve_00030250,2,0,0,0,7
Peve_00030251,0,0,0,0,7
Peve_00029383,32,5,41,7,25
Peve_00029380,0,0,0,0,0
Peve_00029381,0,0,0,0,0
Peve_00029386,245,131,687,255,147
Peve_00029387,267,2,0,48,72
Peve_00029384,42,2,104,38,27
Peve_00029385,26214,1267,3325,7996,25195
Peve_00033781,416,78,563,347,374
Peve_00033780,0,0,9,0,0
Peve_00033783,131,19,0,9,60
Peve_00033782,0,0,0,0,0
Peve_00033785,33,0,24,10,5
Peve_00033784,9,8,46,6,26
Peve_00033787,13,0,106,7,11
Peve_00033786,45,0,0,0,0
Peve_00033789,13,2,0,2,38
Peve_00033788,13,0,328,8,0
Peve_00036366,2134,2840,1337,1907,2426
Peve_00010936,553,210,349,88,481
Peve_00036360,0,0,0,0,0
Peve_00036361,0,0,0,0,0
Peve_00036362,2098,489,4038,1214,2060
Peve_00036363,53,70,224,33,15
Peve_00015833,0,0,5,0,0
Peve_00007449,681,144,388,280,752
Peve_00007448,4844,1942,3768,2081,8600
Peve_00015832,2935,4033,2786,1248,6870
Peve_00007445,145,99,364,71,161
Peve_00007444,14,14,32,12,14
Peve_00007447,68,53,54,0,51
Peve_00030787,0,63,28,8,22
Peve_00030780,705,280,368,348,637
Peve_00015831,199,35,40,27,111
Peve_00007443,7,12,0,0,0
Peve_00007442,0,0,93,0,72
Peve_00035552,15,0,0,6,45
Peve_00035550,2829,2139,5140,2522,5692
Peve_00035551,0,0,0,27,0
Peve_00035556,0,0,0,0,0
Peve_00035557,0,0,0,0,0
Peve_00035554,0,14,23,13,42
Peve_00012825,43,51,4,0,5
Peve_00035559,0,0,11,1,3
Peve_00012824,23,7,0,0,59
Peve_00036098,0,0,0,0,0
Peve_00036099,0,0,0,0,0
Peve_00043681,987,397,2225,697,936
Peve_00036092,0,11,0,4,0
Peve_00036093,9,7,0,0,17
Peve_00036090,29,14,226,14,43
Peve_00036091,97,112,494,169,222
Peve_00036096,244,88,392,185,156
Peve_00036097,576,748,3089,520,648
Peve_00036094,1444,660,1326,660,1805
Peve_00036095,2480,1374,2183,1664,3693
Peve_00012829,1208,789,385,465,1878
Peve_00032788,76,71,15,29,66
Peve_00032789,396,109,873,320,440
Peve_00012828,151,27,1075,247,158
Peve_00032782,59,0,0,0,19
Peve_00032780,13,7,0,0,11
Peve_00032781,23,0,4,0,0
Peve_00015839,21,0,0,0,0
Peve_00032784,0,29,102,4,0
Peve_00027404,12,17,3,0,134
Peve_00029529,16,0,0,5,6
Peve_00029526,1765,412,2847,699,2369
Peve_00029527,9,0,0,0,13
Peve_00029524,0,0,0,0,0
Peve_00029522,0,0,0,0,0
Peve_00029523,0,0,0,0,0
Peve_00029521,0,0,0,0,0
Peve_00005964,211,8,473,25,187
Peve_00005965,1612,84,1630,312,1441
Peve_00005966,269,19,429,88,603
Peve_00005967,3730,530,2735,1851,4747
Peve_00005960,37,23,114,33,79
Peve_00027401,0,0,0,0,0
Peve_00005962,0,0,0,0,0
Peve_00005963,91,33,67,23,200
Peve_00012726,108,88,231,131,154
Peve_00027400,176,116,392,69,175
Peve_00005968,0,0,0,0,0
Peve_00005969,10,0,21,0,0
Peve_00012727,0,0,0,0,17
Peve_00022958,6,0,6,0,0
Peve_00024244,25,5,101,0,38
Peve_00002207,0,0,0,0,0
Peve_00022956,156,45,513,108,116
Peve_00022957,14,0,0,32,21
Peve_00012728,0,0,0,0,0
Peve_00022955,1055,329,2024,273,1065
Peve_00024245,0,0,0,0,0
Peve_00029545,906,362,1278,61,359
Peve_00034209,370,104,387,194,83
Peve_00034208,0,13,19,0,7
Peve_00033257,0,0,53,0,7
Peve_00034204,0,0,0,0,0
Peve_00033255,59,28,4,10,10
Peve_00034206,52,0,0,13,24
Peve_00034201,463,0,0,44,75
Peve_00033252,27,9,0,16,11
Peve_00033251,0,0,0,0,0
Peve_00034202,0,0,0,0,0
Peve_00032128,0,0,0,0,0
Peve_00032129,28,3,0,16,11
Peve_00032127,188,171,714,126,184
Peve_00032125,0,0,0,0,0
Peve_00032122,0,0,0,0,0
Peve_00032120,0,0,0,0,0
Peve_00032121,0,0,0,0,0
Peve_00022658,0,0,0,0,0
Peve_00022651,497,0,19,117,64
Peve_00022650,2065,1894,729,563,2587
Peve_00022653,148,43,339,39,136
Peve_00022652,0,0,14,0,0
Peve_00022655,263,46,114,55,123
Peve_00022654,98,46,166,44,88
Peve_00022657,0,0,0,0,0
Peve_00022656,435,101,419,108,249
Peve_00037576,0,0,0,0,0
Peve_00037577,39,32,120,46,55
Peve_00037574,0,0,0,0,0
Peve_00037575,70,0,0,82,22
Peve_00037572,0,0,0,0,0
Peve_00037573,0,0,0,23,0
Peve_00037570,0,0,0,0,13
