Orthogroup	Species	Apulchra-genome.pep	Orthologs
OG0008726	Pocillopora_meandrina_HIv1.genes.pep	FUN_001941-T1	Pocillopora_meandrina_HIv1___TS.g6439.t1
OG0008726	Porites_evermanni_v1.annot.pep	FUN_001941-T1	Peve_00024483
OG0008727	Porites_evermanni_v1.annot.pep	FUN_001942-T1	Peve_00041247
OG0008727	Pocillopora_meandrina_HIv1.genes.pep	FUN_001942-T1	Pocillopora_meandrina_HIv1___RNAseq.g2486.t1
OG0008728	Pocillopora_meandrina_HIv1.genes.pep	FUN_001943-T1	Pocillopora_meandrina_HIv1___RNAseq.g2485.t1
OG0008728	Porites_evermanni_v1.annot.pep	FUN_001943-T1	Peve_00041248
OG0008729	Porites_evermanni_v1.annot.pep	FUN_001946-T1, FUN_001945-T1	Peve_00002854
OG0008730	Pocillopora_meandrina_HIv1.genes.pep	FUN_001948-T1	Pocillopora_meandrina_HIv1___RNAseq.g29223.t1
OG0008730	Porites_evermanni_v1.annot.pep	FUN_001948-T1	Peve_00043455
OG0008731	Pocillopora_meandrina_HIv1.genes.pep	FUN_001954-T1	Pocillopora_meandrina_HIv1___RNAseq.g29228.t1
OG0008731	Porites_evermanni_v1.annot.pep	FUN_001954-T1	Peve_00024484
OG0008732	Porites_evermanni_v1.annot.pep	FUN_001955-T1	Peve_00041246
OG0008732	Pocillopora_meandrina_HIv1.genes.pep	FUN_001955-T1	Pocillopora_meandrina_HIv1___RNAseq.g2487.t1
OG0008733	Pocillopora_meandrina_HIv1.genes.pep	FUN_001956-T1	Pocillopora_meandrina_HIv1___RNAseq.g2488.t1
OG0008733	Porites_evermanni_v1.annot.pep	FUN_001956-T1	Peve_00041245
OG0008734	Porites_evermanni_v1.annot.pep	FUN_001957-T1	Peve_00041244
OG0008734	Pocillopora_meandrina_HIv1.genes.pep	FUN_001957-T1	Pocillopora_meandrina_HIv1___RNAseq.g2489.t1
OG0008735	Porites_evermanni_v1.annot.pep	FUN_001961-T1, FUN_040098-T1	Peve_00027080
OG0008736	Porites_evermanni_v1.annot.pep	FUN_001963-T1	Peve_00041243
OG0008736	Pocillopora_meandrina_HIv1.genes.pep	FUN_001963-T1	Pocillopora_meandrina_HIv1___RNAseq.g2490.t1
OG0008737	Porites_evermanni_v1.annot.pep	FUN_001965-T1	Peve_00041286
OG0008737	Pocillopora_meandrina_HIv1.genes.pep	FUN_001965-T1	Pocillopora_meandrina_HIv1___RNAseq.g2491.t1
OG0008738	Pocillopora_meandrina_HIv1.genes.pep	FUN_001966-T1	Pocillopora_meandrina_HIv1___RNAseq.g2492.t1
OG0008738	Porites_evermanni_v1.annot.pep	FUN_001966-T1	Peve_00041285
OG0008741	Porites_evermanni_v1.annot.pep	FUN_001988-T1, FUN_005497-T1	Peve_00042203
OG0008742	Pocillopora_meandrina_HIv1.genes.pep	FUN_002003-T1	Pocillopora_meandrina_HIv1___RNAseq.g9247.t1, Pocillopora_meandrina_HIv1___RNAseq.g14079.t1
OG0008745	Porites_evermanni_v1.annot.pep	FUN_002055-T1, FUN_013809-T1	Peve_00021950
OG0008746	Pocillopora_meandrina_HIv1.genes.pep	FUN_002079-T1	Pocillopora_meandrina_HIv1___RNAseq.g1723.t1
OG0008746	Porites_evermanni_v1.annot.pep	FUN_002079-T1	Peve_00036467
OG0008747	Porites_evermanni_v1.annot.pep	FUN_002082-T1	Peve_00006418
OG0008747	Pocillopora_meandrina_HIv1.genes.pep	FUN_002082-T1	Pocillopora_meandrina_HIv1___TS.g4233.t1
OG0008748	Pocillopora_meandrina_HIv1.genes.pep	FUN_002084-T1	Pocillopora_meandrina_HIv1___RNAseq.g1717.t2
OG0008748	Porites_evermanni_v1.annot.pep	FUN_002084-T1	Peve_00006417
OG0008749	Porites_evermanni_v1.annot.pep	FUN_002085-T1	Peve_00006425
OG0008749	Pocillopora_meandrina_HIv1.genes.pep	FUN_002085-T1	Pocillopora_meandrina_HIv1___RNAseq.g1726.t1
OG0008750	Pocillopora_meandrina_HIv1.genes.pep	FUN_002087-T1	Pocillopora_meandrina_HIv1___RNAseq.g1727.t1
OG0008750	Porites_evermanni_v1.annot.pep	FUN_002087-T1	Peve_00006424
OG0008752	Pocillopora_meandrina_HIv1.genes.pep	FUN_002091-T1	Pocillopora_meandrina_HIv1___RNAseq.g1728.t1
OG0008752	Porites_evermanni_v1.annot.pep	FUN_002091-T1	Peve_00006423
OG0008753	Pocillopora_meandrina_HIv1.genes.pep	FUN_002092-T1	Pocillopora_meandrina_HIv1___RNAseq.g1730.t2
OG0008753	Porites_evermanni_v1.annot.pep	FUN_002092-T1	Peve_00004296
OG0008754	Pocillopora_meandrina_HIv1.genes.pep	FUN_002093-T1	Pocillopora_meandrina_HIv1___RNAseq.g1731.t2
OG0008754	Porites_evermanni_v1.annot.pep	FUN_002093-T1	Peve_00004291
OG0008755	Porites_evermanni_v1.annot.pep	FUN_002095-T1	Peve_00003684, Peve_00008355
OG0008756	Pocillopora_meandrina_HIv1.genes.pep	FUN_002102-T1	Pocillopora_meandrina_HIv1___RNAseq.g1737.t1
OG0008756	Porites_evermanni_v1.annot.pep	FUN_002102-T1	Peve_00004294
OG0008757	Pocillopora_meandrina_HIv1.genes.pep	FUN_002103-T1	Pocillopora_meandrina_HIv1___TS.g4247.t1
OG0008757	Porites_evermanni_v1.annot.pep	FUN_002103-T1	Peve_00030194
OG0008758	Pocillopora_meandrina_HIv1.genes.pep	FUN_002112-T1	Pocillopora_meandrina_HIv1___RNAseq.g2778.t1b, Pocillopora_meandrina_HIv1___RNAseq.g7153.t1
OG0008759	Porites_evermanni_v1.annot.pep	FUN_002115-T1	Peve_00035152
OG0008759	Pocillopora_meandrina_HIv1.genes.pep	FUN_002115-T1	Pocillopora_meandrina_HIv1___RNAseq.g1741.t1
OG0008763	Pocillopora_meandrina_HIv1.genes.pep	FUN_007235-T1, FUN_002203-T1	Pocillopora_meandrina_HIv1___RNAseq.g9155.t1
OG0008764	Porites_evermanni_v1.annot.pep	FUN_002350-T1	Peve_00022329
OG0008764	Pocillopora_meandrina_HIv1.genes.pep	FUN_002350-T1	Pocillopora_meandrina_HIv1___RNAseq.g31.t1
OG0008765	Porites_evermanni_v1.annot.pep	FUN_002352-T1	Peve_00022332
OG0008765	Pocillopora_meandrina_HIv1.genes.pep	FUN_002352-T1	Pocillopora_meandrina_HIv1___RNAseq.g33.t1
OG0008766	Pocillopora_meandrina_HIv1.genes.pep	FUN_002357-T1	Pocillopora_meandrina_HIv1___RNAseq.g41.t1
OG0008766	Porites_evermanni_v1.annot.pep	FUN_002357-T1	Peve_00014904
OG0008767	Pocillopora_meandrina_HIv1.genes.pep	FUN_002358-T1	Pocillopora_meandrina_HIv1___RNAseq.g42.t1
OG0008767	Porites_evermanni_v1.annot.pep	FUN_002358-T1	Peve_00014905
OG0008769	Porites_evermanni_v1.annot.pep	FUN_002376-T1	Peve_00034047
OG0008769	Pocillopora_meandrina_HIv1.genes.pep	FUN_002376-T1	Pocillopora_meandrina_HIv1___RNAseq.g24.t1
OG0008770	Pocillopora_meandrina_HIv1.genes.pep	FUN_002378-T1	Pocillopora_meandrina_HIv1___RNAseq.g21.t1
OG0008770	Porites_evermanni_v1.annot.pep	FUN_002378-T1	Peve_00034013
OG0008771	Porites_evermanni_v1.annot.pep	FUN_002379-T1	Peve_00034020
OG0008771	Pocillopora_meandrina_HIv1.genes.pep	FUN_002379-T1	Pocillopora_meandrina_HIv1___RNAseq.g20.t2
OG0008773	Pocillopora_meandrina_HIv1.genes.pep	FUN_002381-T2, FUN_002381-T1	Pocillopora_meandrina_HIv1___RNAseq.g14844.t1
OG0008774	Porites_evermanni_v1.annot.pep	FUN_002382-T1	Peve_00034022
OG0008774	Pocillopora_meandrina_HIv1.genes.pep	FUN_002382-T1	Pocillopora_meandrina_HIv1___RNAseq.g14908.t1
OG0008775	Porites_evermanni_v1.annot.pep	FUN_002384-T1	Peve_00034023
OG0008775	Pocillopora_meandrina_HIv1.genes.pep	FUN_002384-T1	Pocillopora_meandrina_HIv1___RNAseq.g14808.t1
OG0008777	Porites_evermanni_v1.annot.pep	FUN_002403-T1	Peve_00007327, Peve_00017907
OG0008778	Pocillopora_meandrina_HIv1.genes.pep	FUN_002404-T1	Pocillopora_meandrina_HIv1___RNAseq.g14812.t1
OG0008778	Porites_evermanni_v1.annot.pep	FUN_002404-T1	Peve_00034027
OG0008779	Porites_evermanni_v1.annot.pep	FUN_002406-T1	Peve_00034029
OG0008779	Pocillopora_meandrina_HIv1.genes.pep	FUN_002406-T1	Pocillopora_meandrina_HIv1___RNAseq.g14842.t1
OG0008780	Pocillopora_meandrina_HIv1.genes.pep	FUN_002426-T1	Pocillopora_meandrina_HIv1___RNAseq.g14845.t1
OG0008780	Porites_evermanni_v1.annot.pep	FUN_002426-T1	Peve_00034032
OG0008781	Porites_evermanni_v1.annot.pep	FUN_002428-T1	Peve_00034033
OG0008781	Pocillopora_meandrina_HIv1.genes.pep	FUN_002428-T1	Pocillopora_meandrina_HIv1___RNAseq.g14846.t1
OG0008782	Porites_evermanni_v1.annot.pep	FUN_002429-T1	Peve_00034034
OG0008782	Pocillopora_meandrina_HIv1.genes.pep	FUN_002429-T1	Pocillopora_meandrina_HIv1___RNAseq.g14851.t1
OG0008783	Pocillopora_meandrina_HIv1.genes.pep	FUN_002431-T1, FUN_002431-T2	Pocillopora_meandrina_HIv1___TS.g3996.t1
OG0008784	Pocillopora_meandrina_HIv1.genes.pep	FUN_002451-T1	Pocillopora_meandrina_HIv1___RNAseq.g14889.t1
OG0008784	Porites_evermanni_v1.annot.pep	FUN_002451-T1	Peve_00043794
OG0008785	Porites_evermanni_v1.annot.pep	FUN_002452-T1	Peve_00043792
OG0008785	Pocillopora_meandrina_HIv1.genes.pep	FUN_002452-T1	Pocillopora_meandrina_HIv1___RNAseq.g14890.t1
OG0008786	Pocillopora_meandrina_HIv1.genes.pep	FUN_002453-T1	Pocillopora_meandrina_HIv1___RNAseq.g14891.t1
OG0008786	Porites_evermanni_v1.annot.pep	FUN_002453-T1	Peve_00023668
OG0008787	Porites_evermanni_v1.annot.pep	FUN_002454-T1	Peve_00023669
OG0008787	Pocillopora_meandrina_HIv1.genes.pep	FUN_002454-T1	Pocillopora_meandrina_HIv1___RNAseq.g14892.t1
OG0008788	Porites_evermanni_v1.annot.pep	FUN_002455-T1	Peve_00034009
OG0008788	Pocillopora_meandrina_HIv1.genes.pep	FUN_002455-T1	Pocillopora_meandrina_HIv1___TS.g4040.t1
OG0008789	Pocillopora_meandrina_HIv1.genes.pep	FUN_002456-T1	Pocillopora_meandrina_HIv1___RNAseq.g14896.t1, Pocillopora_meandrina_HIv1___RNAseq.g14894.t1
OG0008790	Porites_evermanni_v1.annot.pep	FUN_002463-T1	Peve_00034010
OG0008790	Pocillopora_meandrina_HIv1.genes.pep	FUN_002463-T1	Pocillopora_meandrina_HIv1___RNAseq.g14902.t1
OG0008791	Porites_evermanni_v1.annot.pep	FUN_002469-T1	Peve_00034012
OG0008791	Pocillopora_meandrina_HIv1.genes.pep	FUN_002469-T1	Pocillopora_meandrina_HIv1___TS.g4051.t1
OG0008792	Pocillopora_meandrina_HIv1.genes.pep	FUN_002473-T1	Pocillopora_meandrina_HIv1___RNAseq.g14856.t1
OG0008792	Porites_evermanni_v1.annot.pep	FUN_002473-T1	Peve_00033998
OG0008794	Pocillopora_meandrina_HIv1.genes.pep	FUN_002537-T1, FUN_036770-T1	Pocillopora_meandrina_HIv1___RNAseq.g9258.t1
OG0008795	Porites_evermanni_v1.annot.pep	FUN_002581-T1	Peve_00002776
OG0008795	Pocillopora_meandrina_HIv1.genes.pep	FUN_002581-T1	Pocillopora_meandrina_HIv1___RNAseq.g25723.t1
OG0008796	Pocillopora_meandrina_HIv1.genes.pep	FUN_002582-T1	Pocillopora_meandrina_HIv1___RNAseq.g25727.t1
OG0008796	Porites_evermanni_v1.annot.pep	FUN_002582-T1	Peve_00002778
OG0008797	Porites_evermanni_v1.annot.pep	FUN_002583-T1	Peve_00002780
OG0008797	Pocillopora_meandrina_HIv1.genes.pep	FUN_002583-T1	Pocillopora_meandrina_HIv1___RNAseq.g12794.t1
OG0008798	Pocillopora_meandrina_HIv1.genes.pep	FUN_002584-T1	Pocillopora_meandrina_HIv1___RNAseq.g12795.t1
OG0008798	Porites_evermanni_v1.annot.pep	FUN_002584-T1	Peve_00002781
OG0008800	Porites_evermanni_v1.annot.pep	FUN_002645-T1	Peve_00035416
OG0008800	Pocillopora_meandrina_HIv1.genes.pep	FUN_002645-T1	Pocillopora_meandrina_HIv1___RNAseq.g25712.t1b
OG0008801	Pocillopora_meandrina_HIv1.genes.pep	FUN_002647-T1	Pocillopora_meandrina_HIv1___RNAseq.g25712.t1a
OG0008801	Porites_evermanni_v1.annot.pep	FUN_002647-T1	Peve_00040086
OG0008802	Pocillopora_meandrina_HIv1.genes.pep	FUN_002649-T1	Pocillopora_meandrina_HIv1___RNAseq.g25705.t1
OG0008802	Porites_evermanni_v1.annot.pep	FUN_002649-T1	Peve_00040095
OG0008803	Porites_evermanni_v1.annot.pep	FUN_002654-T1	Peve_00040098
OG0008803	Pocillopora_meandrina_HIv1.genes.pep	FUN_002654-T1	Pocillopora_meandrina_HIv1___TS.g156.t1
OG0008804	Porites_evermanni_v1.annot.pep	FUN_002661-T1	Peve_00043790
OG0008804	Pocillopora_meandrina_HIv1.genes.pep	FUN_002661-T1	Pocillopora_meandrina_HIv1___RNAseq.g14882.t1a
OG0008805	Porites_evermanni_v1.annot.pep	FUN_002666-T1	Peve_00025542
OG0008805	Pocillopora_meandrina_HIv1.genes.pep	FUN_002666-T1	Pocillopora_meandrina_HIv1___RNAseq.g20659.t1
OG0008806	Pocillopora_meandrina_HIv1.genes.pep	FUN_002669-T1	Pocillopora_meandrina_HIv1___RNAseq.g20691.t1
OG0008806	Porites_evermanni_v1.annot.pep	FUN_002669-T1	Peve_00019954
OG0008807	Porites_evermanni_v1.annot.pep	FUN_002675-T1	Peve_00005219, Peve_00030854
OG0008808	Pocillopora_meandrina_HIv1.genes.pep	FUN_002678-T1	Pocillopora_meandrina_HIv1___RNAseq.g20695.t1
OG0008808	Porites_evermanni_v1.annot.pep	FUN_002678-T1	Peve_00007261
OG0008809	Porites_evermanni_v1.annot.pep	FUN_002688-T1	Peve_00007260
OG0008809	Pocillopora_meandrina_HIv1.genes.pep	FUN_002688-T1	Pocillopora_meandrina_HIv1___RNAseq.g20730.t1
OG0008810	Porites_evermanni_v1.annot.pep	FUN_002690-T1	Peve_00009951
OG0008810	Pocillopora_meandrina_HIv1.genes.pep	FUN_002690-T1	Pocillopora_meandrina_HIv1___RNAseq.g20729.t1
OG0008811	Porites_evermanni_v1.annot.pep	FUN_002692-T1	Peve_00009945
OG0008811	Pocillopora_meandrina_HIv1.genes.pep	FUN_002692-T1	Pocillopora_meandrina_HIv1___RNAseq.28787_t
OG0008812	Pocillopora_meandrina_HIv1.genes.pep	FUN_002695-T1	Pocillopora_meandrina_HIv1___RNAseq.g20725.t1
OG0008812	Porites_evermanni_v1.annot.pep	FUN_002695-T1	Peve_00009946
OG0008813	Pocillopora_meandrina_HIv1.genes.pep	FUN_002697-T1	Pocillopora_meandrina_HIv1___RNAseq.g20722.t1
OG0008813	Porites_evermanni_v1.annot.pep	FUN_002697-T1	Peve_00034498
OG0008814	Pocillopora_meandrina_HIv1.genes.pep	FUN_002700-T1	Pocillopora_meandrina_HIv1___RNAseq.g14882.t1c
OG0008814	Porites_evermanni_v1.annot.pep	FUN_002700-T1	Peve_00043786
OG0008815	Porites_evermanni_v1.annot.pep	FUN_002719-T1	Peve_00025047
OG0008815	Pocillopora_meandrina_HIv1.genes.pep	FUN_002719-T1	Pocillopora_meandrina_HIv1___RNAseq.g14939.t2
OG0008816	Pocillopora_meandrina_HIv1.genes.pep	FUN_002720-T1	Pocillopora_meandrina_HIv1___RNAseq.g14938.t1
OG0008816	Porites_evermanni_v1.annot.pep	FUN_002720-T1	Peve_00025045
OG0008817	Pocillopora_meandrina_HIv1.genes.pep	FUN_002721-T1	Pocillopora_meandrina_HIv1___RNAseq.g14941.t1
OG0008817	Porites_evermanni_v1.annot.pep	FUN_002721-T1	Peve_00025046
OG0008818	Pocillopora_meandrina_HIv1.genes.pep	FUN_002722-T1	Pocillopora_meandrina_HIv1___RNAseq.g14942.t1
OG0008818	Porites_evermanni_v1.annot.pep	FUN_002722-T1	Peve_00025044
OG0008819	Porites_evermanni_v1.annot.pep	FUN_002723-T1	Peve_00025040
OG0008819	Pocillopora_meandrina_HIv1.genes.pep	FUN_002723-T1	Pocillopora_meandrina_HIv1___RNAseq.g14943.t1
OG0008820	Porites_evermanni_v1.annot.pep	FUN_002724-T1	Peve_00025037
OG0008820	Pocillopora_meandrina_HIv1.genes.pep	FUN_002724-T1	Pocillopora_meandrina_HIv1___RNAseq.g14944.t1a
OG0008821	Porites_evermanni_v1.annot.pep	FUN_002725-T1	Peve_00025036
OG0008821	Pocillopora_meandrina_HIv1.genes.pep	FUN_002725-T1	Pocillopora_meandrina_HIv1___TS.g9334.t1
OG0008822	Porites_evermanni_v1.annot.pep	FUN_002735-T1	Peve_00009112, Peve_00009689
OG0008823	Pocillopora_meandrina_HIv1.genes.pep	FUN_002736-T1	Pocillopora_meandrina_HIv1___RNAseq.g14951.t1
OG0008823	Porites_evermanni_v1.annot.pep	FUN_002736-T1	Peve_00041437
OG0008824	Porites_evermanni_v1.annot.pep	FUN_002767-T1	Peve_00005055
OG0008824	Pocillopora_meandrina_HIv1.genes.pep	FUN_002767-T1	Pocillopora_meandrina_HIv1___RNAseq.g14961.t1
OG0008825	Porites_evermanni_v1.annot.pep	FUN_002768-T1	Peve_00025691
OG0008825	Pocillopora_meandrina_HIv1.genes.pep	FUN_002768-T1	Pocillopora_meandrina_HIv1___RNAseq.g19456.t1
OG0008826	Porites_evermanni_v1.annot.pep	FUN_002793-T1	Peve_00001793, Peve_00024431
OG0008827	Porites_evermanni_v1.annot.pep	FUN_002807-T1	Peve_00044270
OG0008827	Pocillopora_meandrina_HIv1.genes.pep	FUN_002807-T1	Pocillopora_meandrina_HIv1___RNAseq.g14969.t1
OG0008828	Pocillopora_meandrina_HIv1.genes.pep	FUN_002808-T1	Pocillopora_meandrina_HIv1___RNAseq.g14968.t1
OG0008828	Porites_evermanni_v1.annot.pep	FUN_002808-T1	Peve_00044269
OG0008829	Porites_evermanni_v1.annot.pep	FUN_002809-T1	Peve_00044267
OG0008829	Pocillopora_meandrina_HIv1.genes.pep	FUN_002809-T1	Pocillopora_meandrina_HIv1___RNAseq.g14966.t1
OG0008830	Pocillopora_meandrina_HIv1.genes.pep	FUN_002810-T1	Pocillopora_meandrina_HIv1___RNAseq.g14965.t1
OG0008830	Porites_evermanni_v1.annot.pep	FUN_002810-T1	Peve_00044262
OG0008831	Porites_evermanni_v1.annot.pep	FUN_002811-T1	Peve_00025579
OG0008831	Pocillopora_meandrina_HIv1.genes.pep	FUN_002811-T1	Pocillopora_meandrina_HIv1___RNAseq.g14963.t1
OG0008832	Porites_evermanni_v1.annot.pep	FUN_002813-T1	Peve_00044244
OG0008832	Pocillopora_meandrina_HIv1.genes.pep	FUN_002813-T1	Pocillopora_meandrina_HIv1___RNAseq.g14958.t1
OG0008833	Porites_evermanni_v1.annot.pep	FUN_002814-T1	Peve_00004587
OG0008833	Pocillopora_meandrina_HIv1.genes.pep	FUN_002814-T1	Pocillopora_meandrina_HIv1___TS.g9362.t1
OG0008837	Porites_evermanni_v1.annot.pep	FUN_002856-T1	Peve_00031181, Peve_00031180
OG0008838	Porites_evermanni_v1.annot.pep	FUN_003160-T1	Peve_00033051
OG0008838	Pocillopora_meandrina_HIv1.genes.pep	FUN_003160-T1	Pocillopora_meandrina_HIv1___RNAseq.g22048.t1c
OG0008839	Pocillopora_meandrina_HIv1.genes.pep	FUN_003165-T1	Pocillopora_meandrina_HIv1___RNAseq.g6224.t1
OG0008839	Porites_evermanni_v1.annot.pep	FUN_003165-T1	Peve_00013725
OG0008840	Porites_evermanni_v1.annot.pep	FUN_003166-T1	Peve_00013723
OG0008840	Pocillopora_meandrina_HIv1.genes.pep	FUN_003166-T1	Pocillopora_meandrina_HIv1___RNAseq.g6223.t1
OG0008842	Porites_evermanni_v1.annot.pep	FUN_003383-T1	Peve_00033543, Peve_00042300
OG0008846	Pocillopora_meandrina_HIv1.genes.pep	FUN_003432-T1	Pocillopora_meandrina_HIv1___RNAseq.g22188.t1
OG0008846	Porites_evermanni_v1.annot.pep	FUN_003432-T1	Peve_00013657
OG0008847	Porites_evermanni_v1.annot.pep	FUN_003433-T1	Peve_00010310
OG0008847	Pocillopora_meandrina_HIv1.genes.pep	FUN_003433-T1	Pocillopora_meandrina_HIv1___RNAseq.g9161.t1
OG0008848	Porites_evermanni_v1.annot.pep	FUN_003434-T1	Peve_00010306
OG0008848	Pocillopora_meandrina_HIv1.genes.pep	FUN_003434-T1	Pocillopora_meandrina_HIv1___RNAseq.g9162.t1
OG0008849	Pocillopora_meandrina_HIv1.genes.pep	FUN_003436-T1	Pocillopora_meandrina_HIv1___RNAseq.g6093.t1, Pocillopora_meandrina_HIv1___RNAseq.g6670.t1
OG0008851	Porites_evermanni_v1.annot.pep	FUN_003453-T1, FUN_041158-T1	Peve_00015154
OG0008854	Porites_evermanni_v1.annot.pep	FUN_039709-T1, FUN_003511-T1	Peve_00005873
OG0008855	Pocillopora_meandrina_HIv1.genes.pep	FUN_013688-T1, FUN_003515-T1	Pocillopora_meandrina_HIv1___RNAseq.g18876.t1
OG0008856	Porites_evermanni_v1.annot.pep	FUN_033514-T1, FUN_003517-T1	Peve_00016598
OG0008857	Porites_evermanni_v1.annot.pep	FUN_012452-T1, FUN_003530-T1	Peve_00029202
OG0008859	Porites_evermanni_v1.annot.pep	FUN_003533-T1, FUN_012451-T1	Peve_00015634
OG0008860	Porites_evermanni_v1.annot.pep	FUN_030076-T1, FUN_003543-T1	Peve_00011132
OG0008863	Porites_evermanni_v1.annot.pep	FUN_003604-T1, FUN_019321-T1	Peve_00017393
OG0008864	Porites_evermanni_v1.annot.pep	FUN_003625-T1	Peve_00029677, Peve_00026735
OG0008865	Pocillopora_meandrina_HIv1.genes.pep	FUN_003649-T1	Pocillopora_meandrina_HIv1___RNAseq.g2948.t1, Pocillopora_meandrina_HIv1___RNAseq.g26969.t1
OG0008868	Porites_evermanni_v1.annot.pep	FUN_003711-T1	Peve_00001358
OG0008868	Pocillopora_meandrina_HIv1.genes.pep	FUN_003711-T1	Pocillopora_meandrina_HIv1___RNAseq.g17371.t1
OG0008869	Porites_evermanni_v1.annot.pep	FUN_003713-T1	Peve_00001357
OG0008869	Pocillopora_meandrina_HIv1.genes.pep	FUN_003713-T1	Pocillopora_meandrina_HIv1___RNAseq.g17373.t2
OG0008870	Porites_evermanni_v1.annot.pep	FUN_003716-T1	Peve_00001371, Peve_00017918
OG0008871	Pocillopora_meandrina_HIv1.genes.pep	FUN_003718-T1	Pocillopora_meandrina_HIv1___RNAseq.g26671.t1
OG0008871	Porites_evermanni_v1.annot.pep	FUN_003718-T1	Peve_00001366
OG0008872	Porites_evermanni_v1.annot.pep	FUN_003727-T1, FUN_017665-T1	Peve_00018930
OG0008873	Porites_evermanni_v1.annot.pep	FUN_003767-T1	Peve_00005464, Peve_00038183
OG0008876	Porites_evermanni_v1.annot.pep	FUN_003839-T1	Peve_00042654
OG0008876	Pocillopora_meandrina_HIv1.genes.pep	FUN_003839-T1	Pocillopora_meandrina_HIv1___RNAseq.g11160.t1
OG0008877	Porites_evermanni_v1.annot.pep	FUN_003840-T1	Peve_00003890
OG0008877	Pocillopora_meandrina_HIv1.genes.pep	FUN_003840-T1	Pocillopora_meandrina_HIv1___RNAseq.g11708.t1
OG0008878	Porites_evermanni_v1.annot.pep	FUN_003843-T1	Peve_00042650
OG0008878	Pocillopora_meandrina_HIv1.genes.pep	FUN_003843-T1	Pocillopora_meandrina_HIv1___TS.g7797.t1
OG0008879	Pocillopora_meandrina_HIv1.genes.pep	FUN_003844-T1	Pocillopora_meandrina_HIv1___RNAseq.g11683.t1
OG0008879	Porites_evermanni_v1.annot.pep	FUN_003844-T1	Peve_00042648
OG0008880	Pocillopora_meandrina_HIv1.genes.pep	FUN_003847-T1	Pocillopora_meandrina_HIv1___RNAseq.g11165.t1
OG0008880	Porites_evermanni_v1.annot.pep	FUN_003847-T1	Peve_00009243
OG0008881	Porites_evermanni_v1.annot.pep	FUN_003851-T1	Peve_00037763
OG0008881	Pocillopora_meandrina_HIv1.genes.pep	FUN_003851-T1	Pocillopora_meandrina_HIv1___RNAseq.g11583.t1
OG0008883	Pocillopora_meandrina_HIv1.genes.pep	FUN_003881-T1	Pocillopora_meandrina_HIv1___RNAseq.g11577.t1
OG0008883	Porites_evermanni_v1.annot.pep	FUN_003881-T1	Peve_00023686
OG0008884	Porites_evermanni_v1.annot.pep	FUN_003887-T2	Peve_00015148
OG0008884	Pocillopora_meandrina_HIv1.genes.pep	FUN_003887-T2	Pocillopora_meandrina_HIv1___RNAseq.g11575.t1
OG0008885	Pocillopora_meandrina_HIv1.genes.pep	FUN_003893-T1	Pocillopora_meandrina_HIv1___RNAseq.g11573.t1
OG0008885	Porites_evermanni_v1.annot.pep	FUN_003893-T1	Peve_00015146
OG0008886	Pocillopora_meandrina_HIv1.genes.pep	FUN_003894-T1	Pocillopora_meandrina_HIv1___RNAseq.g11707.t1
OG0008886	Porites_evermanni_v1.annot.pep	FUN_003894-T1	Peve_00015142
OG0008887	Pocillopora_meandrina_HIv1.genes.pep	FUN_003899-T1	Pocillopora_meandrina_HIv1___RNAseq.g11681.t1
OG0008887	Porites_evermanni_v1.annot.pep	FUN_003899-T1	Peve_00015155
OG0008888	Porites_evermanni_v1.annot.pep	FUN_003900-T1	Peve_00025157
OG0008888	Pocillopora_meandrina_HIv1.genes.pep	FUN_003900-T1	Pocillopora_meandrina_HIv1___RNAseq.g17184.t1
OG0008889	Porites_evermanni_v1.annot.pep	FUN_003901-T1	Peve_00025158
OG0008889	Pocillopora_meandrina_HIv1.genes.pep	FUN_003901-T1	Pocillopora_meandrina_HIv1___RNAseq.g17185.t1
OG0008891	Porites_evermanni_v1.annot.pep	FUN_003929-T1, FUN_044538-T1	Peve_00041306
OG0008892	Pocillopora_meandrina_HIv1.genes.pep	FUN_003934-T1	Pocillopora_meandrina_HIv1___RNAseq.g11751.t1
OG0008892	Porites_evermanni_v1.annot.pep	FUN_003934-T1	Peve_00006586
OG0008893	Porites_evermanni_v1.annot.pep	FUN_003937-T1	Peve_00041383
OG0008893	Pocillopora_meandrina_HIv1.genes.pep	FUN_003937-T1	Pocillopora_meandrina_HIv1___RNAseq.g11755.t1
OG0008894	Pocillopora_meandrina_HIv1.genes.pep	FUN_003938-T1	Pocillopora_meandrina_HIv1___TS.g7868.t1
OG0008894	Porites_evermanni_v1.annot.pep	FUN_003938-T1	Peve_00041389
OG0008895	Porites_evermanni_v1.annot.pep	FUN_003978-T1	Peve_00009042
OG0008895	Pocillopora_meandrina_HIv1.genes.pep	FUN_003978-T1	Pocillopora_meandrina_HIv1___RNAseq.g11761.t1
OG0008896	Pocillopora_meandrina_HIv1.genes.pep	FUN_003982-T1	Pocillopora_meandrina_HIv1___TS.g7876.t1
OG0008896	Porites_evermanni_v1.annot.pep	FUN_003982-T1	Peve_00038451
OG0008898	Pocillopora_meandrina_HIv1.genes.pep	FUN_003985-T1	Pocillopora_meandrina_HIv1___RNAseq.g12629.t1
OG0008898	Porites_evermanni_v1.annot.pep	FUN_003985-T1	Peve_00038452
OG0008899	Porites_evermanni_v1.annot.pep	FUN_003990-T1	Peve_00038455
